take start: 1533219726986
User_Id;Timestamp_Start;Timestamp_Stop;Collision;Feedback
4;1533219987062;1533220328573;Col_off;FB_on
4;1533222056879;1533222440520;Col_on;FB_on
4;1533223359398;1533223739079;Col_on;FB_off
4;1533224854784;1533225215498;Col_off;FB_off
