take start: 1535100994904
User_Id;Timestamp_Start;Timestamp_Stop;Collision;Feedback
17;1535101346067;1535101774121;Col_on;FB_on
17;1535103311375;1535103662957;Col_on;FB_off
17;1535104468755;1535105361445;Col_off;FB_on
17;1535105413728;1535105649240;Col_off;FB_off
