take start: 1538039739360
User_Id;Timestamp_Start;Timestamp_Stop;Collision;Feedback
19;1538040008234;1538040350665;Col_on;FB_off
19;1538041864771;1538042206604;Col_off;FB_on
19;1538043100538;1538043393605;Col_off;FB_off
19;1538044029905;1538044280150;Col_on;FB_on
