take start: 1534161483686
User_Id;Timestamp_Start;Timestamp_Stop;Collision;Feedback
8;1534161965498;1534162445761;Col_off;FB_off
8;1534163617819;1534164042181;Col_off;FB_on
8;1534164838923;1534165228805;Col_on;FB_off
8;1534166093925;1534166480772;Col_on;FB_on
