take start: 1533643406345
User_Id;Timestamp_Start;Timestamp_Stop;Collision;Feedback
5;1533643943809;1533644433682;Col_off;FB_on
5;1533645739350;1533646105413;Col_on;FB_off
5;1533647340889;1533647732932;Col_off;FB_off
5;1533648578253;1533648895375;Col_on;FB_on
