take start: 1537950868594
User_Id;Timestamp_Start;Timestamp_Stop;Collision;Feedback
18;1537951117783;1537951358329;Col_on;FB_on
18;1537952042038;1537952384609;Col_on;FB_off
18;1537952915978;1537953208626;Col_off;FB_off
18;1537953930061;1537954162123;Col_off;FB_on
