take start: 1533211902484
User_Id;Timestamp_Start;Timestamp_Stop;Collision;Feedback
3;1533212142507;1533212564570;Col_off;FB_on
3;1533212142507;1533212629910;Col_on;FB_on
3;1533214944992;1533215353474;Col_off;FB_off
3;1533215946137;1533216348484;Col_on;FB_off
