take start: 1534172123773
User_Id;Timestamp_Start;Timestamp_Stop;Collision;Feedback
9;1534172441770;1534173094212;Col_off;FB_off
9;1534173644968;1534174055714;Col_on;FB_on
9;1534174412821;1534174897839;Col_off;FB_on
9;1534176305317;1534176684408;Col_on;FB_off
