take start: 1579263044090
UserId;Timestamp;Condition;Task;T1Start;T1End;T2Start;T2End;FillValue;PressureValue
25;1579263044091;Shared_View;Drehen;1579263017727;1579263044087;1579263022999;1579263041274;-1;0.482397
