take start: 1579199969313
UserId;Timestamp;Condition;Task;T1Start;T1End;T2Start;T2End;FillValue;PressureValue
23;1579199969315;Shared_View;Oel;1579199950727;1579199969310;1579199956468;1579199966940;79.29936;-1
