take start: 1579253426655
UserId;Timestamp;Condition;Task;T1Start;T1End;T2Start;T2End;FillValue;PressureValue
24;1579253426657;Shared_View;Oel;1579253408114;1579253426652;1579253412411;1579253423327;63.09961;-1
