take start: 1579025780032
UserId;Timestamp;Condition;Task;T1Start;T1End;T2Start;T2End;FillValue;PressureValue
1;1579025780032;Verbal;Brush;1579025705284;1579025780027;1579025752726;1579025761606;-1;-1
