take start: 1579796636671
UserId;Timestamp;Condition;Task;T1Start;T1End;T2Start;T2End;FillValue;PressureValue
11;1579796636672;Verbal;Oel;1579796536809;1579796636668;1579796615969;1579796634077;51.89978;-1
