take start: 1579110205462
UserId;Timestamp;Condition;Task;T1Start;T1End;T2Start;T2End;FillValue;PressureValue
20;1579110205463;Shared_View;Oel;1579110177814;1579110205459;1579110184484;1579110198713;69.9995;-1
