take start: 1579176629650
UserId;Timestamp;Condition;Task;T1Start;T1End;T2Start;T2End;FillValue;PressureValue
21;1579176629651;Shared_View;Brush;1579176611771;1579176629646;1579176614667;1579176626291;-1;-1
