take start: 1579613325026
UserId;Timestamp;Condition;Task;T1Start;T1End;T2Start;T2End;FillValue;PressureValue
10;1579613325027;Verbal;Drehen;1579613206884;1579613325022;1579613275978;1579613322112;-1;0.5015727
