take start: 1579181407348
UserId;Timestamp;Condition;Task;T1Start;T1End;T2Start;T2End;FillValue;PressureValue
4;1579181407350;Verbal;Drehen;1579181293298;1579181407345;1579181375482;1579181403324;-1;0.505239
