take start: 1579695093965
UserId;Timestamp;Condition;Task;T1Start;T1End;T2Start;T2End;FillValue;PressureValue
27;1579695093965;Shared_View;Brush;1579695083117;1579695093961;1579695087304;1579695092206;-1;-1
