Position at the beginning of painting: (-8.9, 1.4, -17.8) Rotation at the beginning of painting: (0.0, 1.0, 0.0, -0.2)
-8.70070600;1.28493100;-18.44259000
-8.70648200;1.28942800;-18.44772000
-8.70292400;1.29202500;-18.45503000
-8.70312800;1.30041000;-18.45665000
-8.70279100;1.30899700;-18.45616000
-8.70438600;1.31920000;-18.45747000
-8.70726200;1.32821600;-18.45842000
-8.70788800;1.33857700;-18.45775000
-8.70892600;1.34677700;-18.45806000
-8.71001100;1.35663700;-18.45753000
-8.71094600;1.36766200;-18.45611000
-8.71013300;1.37776200;-18.45438000
-8.71013300;1.38695900;-18.45302000
-8.71173000;1.39671600;-18.45212000
-8.71385300;1.40650100;-18.45125000
-8.71530600;1.41472500;-18.45099000
-8.71746600;1.42359100;-18.45087000
-8.71965400;1.43216000;-18.45079000
-8.72173800;1.44240900;-18.45062000
-8.72427800;1.45231000;-18.45045000
-8.72506900;1.46199600;-18.44919000
-8.72653800;1.47180800;-18.44890000
-8.72943500;1.47989700;-18.44893000
-8.73202700;1.48946300;-18.44915000
-8.73574000;1.49856500;-18.44894000
-8.73923200;1.50664700;-18.44917000
-8.74128700;1.51629300;-18.44850000
-8.74570100;1.52482000;-18.44880000
-8.74833800;1.53490000;-18.44704000
-8.75159900;1.54421300;-18.44560000
-8.75444100;1.55294000;-18.44410000
-8.75782400;1.56127600;-18.44302000
-8.76149800;1.56954300;-18.44219000
-8.76573400;1.57717400;-18.44203000
-8.76973000;1.58506800;-18.44122000
-8.77329200;1.59234800;-18.44069000
-8.77736500;1.60060300;-18.43948000
-8.78256400;1.60850700;-18.43880000
-8.78795500;1.61612200;-18.43810000
-8.79347900;1.62294600;-18.43770000
-8.79909800;1.62973400;-18.43663000
-8.80603600;1.63572000;-18.43652000
-8.81228700;1.64179700;-18.43600000
-8.81918400;1.64745300;-18.43608000
-8.82543300;1.65377100;-18.43562000
-8.83175700;1.66078700;-18.43514000
-8.83866000;1.66762700;-18.43470000
-8.84619800;1.67446900;-18.43373000
-8.85363900;1.68055600;-18.43279000
-8.86117200;1.68559800;-18.43222000
-8.86931500;1.68859200;-18.43157000
-8.87838200;1.68872000;-18.43176000
-8.88710000;1.68825000;-18.43178000
-8.89595900;1.69063500;-18.42897000
-8.90381300;1.69186600;-18.42755000
-8.91205200;1.69252300;-18.42590000
-8.92029900;1.69116100;-18.42566000
-8.92865400;1.68898000;-18.42571000
-8.93767600;1.68573600;-18.42563000
-8.94649600;1.68286700;-18.42456000
-8.95469400;1.68017900;-18.42443000
-8.96264300;1.67670200;-18.42293000
-8.97119700;1.67294200;-18.42187000
-8.97909100;1.66725700;-18.42322000
-8.98461100;1.65959600;-18.42516000
-8.98926900;1.65200800;-18.42707000
-8.99633700;1.64659800;-18.42719000
-9.00150800;1.63984800;-18.42813000
-9.00765600;1.63293200;-18.42870000
-9.01036800;1.62501500;-18.43040000
-9.01432500;1.61680100;-18.43171000
-9.01776800;1.60821800;-18.43272000
-9.02086100;1.60074600;-18.43399000
-9.02329600;1.59286600;-18.43506000
-9.02391600;1.58398700;-18.43670000
-9.02625500;1.57464100;-18.43714000
-9.02767700;1.56619300;-18.43806000
-9.02891100;1.55773700;-18.43847000
-9.02928700;1.54837800;-18.43938000
-9.02952000;1.53973200;-18.43938000
-9.03073200;1.53041500;-18.43922000
-9.03114100;1.52003100;-18.43959000
-9.03073600;1.51199100;-18.43949000
-9.03199100;1.50205600;-18.43830000
-9.03371000;1.49351600;-18.43787000
-9.03341300;1.48453200;-18.43730000
-9.03342300;1.47536700;-18.43708000
-9.03503800;1.46603300;-18.43676000
-9.03532700;1.45677900;-18.43645000
-9.03469100;1.44767500;-18.43555000
-9.03260000;1.43919000;-18.43421000
-9.03190900;1.42882700;-18.43177000
-9.03243100;1.41903500;-18.42950000
-9.03344900;1.40868100;-18.42754000
-9.03321700;1.40068700;-18.42599000
-9.03347000;1.39232200;-18.42481000
-9.03452700;1.38366400;-18.42362000
-9.03413200;1.37544200;-18.42190000
-9.03444100;1.36568300;-18.41939000
-9.03442900;1.35751700;-18.41807000
