take start: 1579198015402
UserId;Timestamp;Condition;Task;T1Start;T1End;T2Start;T2End;FillValue;PressureValue
7;1579198015403;Verbal;Drehen;1579197900582;1579198015399;1579197978724;1579198013066;-1;0.4896652
