take start: 1579622317719
UserId;Timestamp;Condition;Task;T1Start;T1End;T2Start;T2End;FillValue;PressureValue
39;1579622317720;Shared_Body;Oel;1579622284366;1579622317715;1579622295083;1579622314632;49.89981;-1
