take start: 1579195858056
UserId;Timestamp;Condition;Task;T1Start;T1End;T2Start;T2End;FillValue;PressureValue
22;1579195858057;Shared_View;Oel;1579195830212;1579195858053;1579195842998;1579195853649;68.79952;-1
