Position at the beginning of painting: (-8.9, 1.3, -18.0) Rotation at the beginning of painting: (0.0, -1.0, 0.0, 0.0)
-8.75146400;1.28722400;-18.34463000
-8.74713700;1.29169500;-18.34990000
-8.74306300;1.29864000;-18.34930000
-8.74402600;1.30670400;-18.34715000
-8.74315300;1.31419400;-18.34435000
-8.74304400;1.32244700;-18.34296000
-8.74201700;1.32995400;-18.34036000
-8.74157100;1.33786500;-18.33810000
-8.74489800;1.34524900;-18.33857000
-8.74971300;1.35141300;-18.34053000
-8.75130700;1.35973500;-18.34068000
-8.75259200;1.36794000;-18.34064000
-8.75508500;1.37583400;-18.34230000
-8.75566100;1.38389700;-18.34162000
-8.75700400;1.39167500;-18.34015000
-8.75758300;1.39994200;-18.33814000
-8.75844800;1.40838100;-18.33608000
-8.75926100;1.41581000;-18.33262000
-8.76101600;1.42387300;-18.32988000
-8.76533100;1.43056500;-18.32832000
-8.76962000;1.43738600;-18.32597000
-8.77338600;1.44391900;-18.32269000
-8.77689900;1.45107400;-18.31949000
-8.78175300;1.45732800;-18.31734000
-8.78511700;1.46411300;-18.31424000
-8.78691200;1.46991900;-18.30801000
-8.78931500;1.47501200;-18.30225000
-8.79403700;1.47908500;-18.29719000
-8.80095900;1.48275000;-18.29395000
-8.80668500;1.48799100;-18.29001000
-8.80932800;1.49537800;-18.28649000
-8.80750500;1.50342400;-18.28574000
-8.80911600;1.51138700;-18.28504000
-8.81252300;1.51878000;-18.28418000
-8.81697800;1.52587200;-18.28333000
-8.82186400;1.53321400;-18.28249000
-8.82692300;1.54069000;-18.28075000
-8.83155200;1.54772900;-18.27872000
-8.83680200;1.55382600;-18.27852000
-8.84352200;1.55935400;-18.27852000
-8.85037300;1.56445100;-18.27802000
-8.85606300;1.57010700;-18.27793000
-8.86127800;1.57620000;-18.27696000
-8.86802700;1.58161300;-18.27583000
-8.87496500;1.58567100;-18.27425000
-8.88344300;1.58822200;-18.27427000
-8.89125900;1.59026800;-18.27502000
-8.89952000;1.59260500;-18.27498000
-8.90762500;1.59388600;-18.27594000
-8.91564300;1.59377700;-18.27819000
-8.92404900;1.59310000;-18.28044000
-8.93262300;1.59289300;-18.28203000
-8.94064300;1.59291900;-18.28276000
-8.94911100;1.59268800;-18.28384000
-8.95657400;1.58998600;-18.28555000
-8.96294200;1.58594700;-18.28879000
-8.96915300;1.58088400;-18.29095000
-8.97603100;1.57693900;-18.29255000
-8.98170800;1.57237600;-18.29650000
-8.98964000;1.57155500;-18.29726000
-8.99176100;1.56383300;-18.29984000
-8.99490900;1.55723000;-18.30374000
