take start: 1579194746590
UserId;Timestamp;Condition;Task;T1Start;T1End;T2Start;T2End;FillValue;PressureValue
22;1579194746591;Shared_View;Brush;1579194729700;1579194746587;1579194740578;1579194743434;-1;-1
