take start: 1579799365202
UserId;Timestamp;Condition;Task;T1Start;T1End;T2Start;T2End;FillValue;PressureValue
29;1579799365203;Shared_View;Oel;1579799348217;1579799365200;1579799352744;1579799361395;53.59975;-1
