take start: 1579612865163
UserId;Timestamp;Condition;Task;T1Start;T1End;T2Start;T2End;FillValue;PressureValue
10;1579612865164;Verbal;Oel;1579612836225;1579612865160;1579612852185;1579612861246;63.6996;-1
