take start: 1579253111330
UserId;Timestamp;Condition;Task;T1Start;T1End;T2Start;T2End;FillValue;PressureValue
24;1579253111331;Shared_View;Brush;1579253096140;1579253111326;1579253098592;1579253105227;-1;-1
