take start: 1579600186041
UserId;Timestamp;Condition;Task;T1Start;T1End;T2Start;T2End;FillValue;PressureValue
9;1579600186042;Verbal;Drehen;1579599987141;1579600186038;1579600094224;1579600183505;-1;0.5013958
