take start: 1579187016250
UserId;Timestamp;Condition;Task;T1Start;T1End;T2Start;T2End;FillValue;PressureValue
5;1579187016251;Verbal;Oel;1579186899965;1579187016247;1579187004674;1579187013078;49.39982;-1
