Position at the beginning of painting: (-8.9, 1.3, -17.7) Rotation at the beginning of painting: (0.0, -1.0, -0.1, 0.0)
-8.69519200;1.28420200;-18.47817000
-8.69752800;1.29218000;-18.47839000
-8.69947100;1.30178400;-18.47720000
-8.70112600;1.31117600;-18.47540000
-8.70293900;1.31916100;-18.47505000
-8.70512400;1.32715000;-18.47493000
-8.70616100;1.33701200;-18.47335000
-8.70743000;1.34710400;-18.47162000
-8.70737300;1.35533000;-18.46939000
-8.70739700;1.36499100;-18.46754000
-8.70765100;1.37474100;-18.46677000
-8.70848600;1.38430500;-18.46728000
-8.70929700;1.39237900;-18.46734000
-8.71080900;1.40043400;-18.46812000
-8.71283100;1.41005200;-18.46887000
-8.71442300;1.41849400;-18.46881000
-8.71648100;1.42719600;-18.46876000
-8.71854200;1.43661100;-18.46918000
-8.72076900;1.44612600;-18.46990000
-8.72383300;1.45624600;-18.47112000
-8.72609200;1.46463000;-18.47202000
-8.72824600;1.47239300;-18.47320000
-8.73095100;1.48116200;-18.47417000
-8.73401500;1.49106400;-18.47475000
-8.73741200;1.49981700;-18.47647000
-8.74029700;1.50869800;-18.47737000
-8.74215600;1.51697000;-18.47759000
-8.74461200;1.52480300;-18.47872000
-8.74657700;1.53462900;-18.47935000
-8.74834000;1.54365700;-18.48020000
-8.75069700;1.55276300;-18.48128000
-8.75263500;1.56225200;-18.48108000
-8.75545200;1.57188600;-18.48154000
-8.75871800;1.58131900;-18.48066000
-8.76250700;1.58881000;-18.48018000
-8.76684000;1.59672900;-18.47980000
-8.77171100;1.60507200;-18.47934000
-8.77721500;1.61339800;-18.47875000
-8.78255500;1.62215500;-18.47739000
-8.78697300;1.62994600;-18.47578000
-8.79141600;1.63708100;-18.47510000
-8.79779200;1.64366500;-18.47656000
-8.80244400;1.65108400;-18.47496000
-8.80850100;1.65824600;-18.47403000
-8.81419900;1.66501800;-18.47317000
-8.82051300;1.67257100;-18.47161000
-8.82711300;1.68030500;-18.46978000
-8.83418000;1.68747400;-18.46827000
-8.84228300;1.69347200;-18.46866000
-8.85053800;1.69912800;-18.46801000
-8.85864500;1.70398700;-18.46665000
-8.86694700;1.70908900;-18.46429000
-8.87598700;1.71055100;-18.46514000
-8.88541400;1.71271300;-18.46480000
-8.89478200;1.71395700;-18.46404000
-8.90276100;1.71515200;-18.46265000
-8.91139000;1.71736700;-18.45985000
-8.92003500;1.71636300;-18.45904000
-8.92956600;1.71606000;-18.45714000
-8.93611900;1.71121700;-18.45830000
-8.94371100;1.70623500;-18.45699000
-8.94832400;1.69920100;-18.45753000
-8.95585100;1.69436200;-18.45691000
-8.96381200;1.68949100;-18.45643000
-8.97147300;1.68480600;-18.45562000
-8.97827100;1.67954500;-18.45522000
-8.98561900;1.67437700;-18.45308000
-8.99216400;1.66840200;-18.45244000
-8.99640100;1.66167000;-18.45129000
-9.00310900;1.65597200;-18.44980000
-9.00625000;1.64822100;-18.45032000
-9.01131200;1.64062500;-18.45023000
-9.01554300;1.63284400;-18.45026000
-9.02059200;1.62661100;-18.45030000
-9.02470100;1.61974500;-18.45060000
-9.02576600;1.61150000;-18.44990000
-9.02776700;1.60214000;-18.45074000
-9.02874600;1.59219600;-18.45169000
-9.02950900;1.58364000;-18.45299000
-9.03212200;1.57600200;-18.45467000
-9.03420600;1.56673400;-18.45608000
-9.03446500;1.55740500;-18.45577000
-9.03481900;1.54932900;-18.45350000
-9.03369900;1.54033200;-18.45023000
-9.03219200;1.53348000;-18.44390000
-9.02956000;1.52812600;-18.43821000
-9.02765400;1.52215300;-18.43104000
-9.02524800;1.51733900;-18.42388000
-9.02407600;1.51551300;-18.41613000
-9.02283800;1.51231600;-18.40873000
-9.02321700;1.50373200;-18.41056000
-9.02126700;1.49575300;-18.41307000
-9.02203300;1.48800400;-18.41573000
-9.02177000;1.47974900;-18.41727000
