take start: 1579189970379
UserId;Timestamp;Condition;Task;T1Start;T1End;T2Start;T2End;FillValue;PressureValue
6;1579189970379;Verbal;Brush;1579189911709;1579189970374;1579189960840;1579189968476;-1;-1
