take start: 1579080495239
UserId;Timestamp;Condition;Task;T1Start;T1End;T2Start;T2End;FillValue;PressureValue
3;1579080495240;Verbal;Drehen;1579080379552;1579080495236;1579080452101;1579080487623;-1;0.4180469
