take start: 1579177860547
UserId;Timestamp;Condition;Task;T1Start;T1End;T2Start;T2End;FillValue;PressureValue
21;1579177860549;Shared_View;Oel;1579177847248;1579177860544;1579177850248;1579177855942;56.39971;-1
