take start: 1579198925342
UserId;Timestamp;Condition;Task;T1Start;T1End;T2Start;T2End;FillValue;PressureValue
7;1579198925343;Verbal;Brush;1579198862972;1579198925337;1579198914405;1579198923649;-1;-1
