take start: 1579019283077
UserId;Timestamp;Condition;Task;T1Start;T1End;T2Start;T2End;FillValue;PressureValue
19;1579019283079;Shared_View;Drehen;1579019217845;1579019283075;1579019220852;1579019280341;-1;0.5115942
