take start: 1579202147143
UserId;Timestamp;Condition;Task;T1Start;T1End;T2Start;T2End;FillValue;PressureValue
23;1579202147143;Shared_View;Brush;1579202131698;1579202147138;1579202136402;1579202144415;-1;-1
