Position at the beginning of painting: (-8.9, 1.2, -17.9) Rotation at the beginning of painting: (0.0, -0.4, 0.0, -0.9)
-8.75731800;1.27599600;-18.24284000
-8.75185600;1.28133500;-18.23898000
-8.75418200;1.28864000;-18.23657000
-8.75615200;1.29669300;-18.23361000
-8.75773300;1.30585100;-18.23116000
-8.75939800;1.31376500;-18.22889000
-8.76254200;1.32256300;-18.22684000
-8.76509100;1.33178600;-18.22429000
-8.76767400;1.34046800;-18.22197000
-8.76984500;1.34866700;-18.21945000
-8.77143800;1.35688500;-18.21638000
-8.77212000;1.36503800;-18.21338000
-8.77363300;1.37401900;-18.21046000
-8.77505800;1.38314000;-18.20775000
-8.77734200;1.39250500;-18.20527000
-8.77956900;1.40198100;-18.20253000
-8.78269300;1.41176500;-18.20002000
-8.78481600;1.41937300;-18.19792000
-8.78671600;1.42737900;-18.19515000
-8.79000300;1.43614300;-18.19279000
-8.79309000;1.44462000;-18.19081000
-8.79719500;1.45334000;-18.18877000
-8.80110600;1.46219400;-18.18664000
-8.80400300;1.47052300;-18.18489000
-8.80754500;1.47896100;-18.18369000
-8.81145700;1.48812400;-18.18148000
-8.81464700;1.49674400;-18.17983000
-8.81739000;1.50470400;-18.17935000
-8.82108600;1.51298500;-18.17806000
-8.82518700;1.52111200;-18.17691000
-8.82991100;1.52916300;-18.17551000
-8.83574400;1.53631900;-18.17520000
-8.84265600;1.54273800;-18.17488000
-8.85016800;1.54875400;-18.17380000
-8.85938300;1.55426200;-18.17368000
-8.86908400;1.55912100;-18.17410000
-8.87742200;1.56302100;-18.17388000
-8.88608300;1.56584600;-18.17437000
-8.89648000;1.56775700;-18.17668000
-8.90621600;1.56861100;-18.17863000
-8.91708900;1.56853700;-18.18084000
-8.92579300;1.56836100;-18.18242000
-8.93433400;1.56883300;-18.18244000
-8.94267600;1.56856300;-18.18254000
-8.95076700;1.56678500;-18.18350000
-8.95706500;1.56144900;-18.18491000
-8.96033500;1.55155100;-18.18720000
-8.96394300;1.54186100;-18.18980000
-8.96715200;1.53114900;-18.19276000
-8.97041500;1.52012600;-18.19484000
-8.97096900;1.51088700;-18.19825000
-8.97125100;1.50067300;-18.20380000
-8.97437800;1.49138300;-18.20834000
-8.97818900;1.48253000;-18.21202000
-8.97906200;1.47314200;-18.21617000
-8.97792500;1.46349800;-18.22132000
-8.97892400;1.45442100;-18.22599000
-8.98342900;1.44523100;-18.23101000
-8.98531900;1.43621600;-18.23505000
-8.98469000;1.42667000;-18.23965000
-8.98708000;1.41807500;-18.24374000
-8.99082800;1.41019400;-18.24749000
-8.99279000;1.40212800;-18.25119000
-8.99401300;1.39461900;-18.25456000
-8.99789300;1.38440100;-18.25962000
-8.99991900;1.37695400;-18.26396000
-9.00096400;1.36964800;-18.26806000
-9.00302300;1.35977900;-18.27345000
-9.00783400;1.35156200;-18.27804000
-9.01225400;1.34472000;-18.28206000
-9.01856900;1.33939500;-18.28553000
-9.02880800;1.33666200;-18.28666000
-9.03824200;1.33445300;-18.28675000
-9.04871900;1.33195100;-18.28764000
-9.05854400;1.33083300;-18.28731000
-9.06844000;1.32999500;-18.28622000
-9.07735800;1.32900000;-18.28544000
-9.08608200;1.32804700;-18.28509000
-9.09702100;1.32737100;-18.28433000
-9.11011400;1.32700600;-18.28292000
-9.12156500;1.32724600;-18.28123000
-9.13200000;1.32823600;-18.27930000
-9.14297700;1.32916500;-18.27749000
-9.15349600;1.33098500;-18.27493000
-9.16315500;1.33318200;-18.27230000
-9.17164800;1.33633000;-18.26912000
-9.17886000;1.33983700;-18.26620000
-9.18558700;1.34416200;-18.26300000
-9.19158200;1.34939000;-18.25918000
-9.19655300;1.35544400;-18.25522000
-9.19946800;1.36227100;-18.25135000
-9.20166800;1.36960500;-18.24744000
-9.20258800;1.37790200;-18.24316000
-9.20320700;1.38684100;-18.23834000
-9.20342200;1.39639100;-18.23302000
-9.20328900;1.40608300;-18.22790000
-9.20183700;1.41565300;-18.22343000
-9.19952700;1.42568800;-18.21817000
-9.19773900;1.43589300;-18.21259000
-9.19515000;1.44615500;-18.20675000
-9.19200700;1.45557200;-18.20242000
-9.18919000;1.46466000;-18.19823000
-9.18738200;1.47389700;-18.19371000
-9.18502400;1.48324200;-18.18903000
-9.18155200;1.49223000;-18.18490000
-9.17835500;1.50033600;-18.18172000
-9.17690600;1.50801800;-18.17834000
-9.17621900;1.51579700;-18.17442000
-9.17492700;1.52359100;-18.17048000
-9.17310700;1.53119900;-18.16678000
-9.17027700;1.54173900;-18.16218000
-9.16790300;1.54886900;-18.15868000
-9.16641100;1.55582100;-18.15483000
-9.16638500;1.56554400;-18.14951000
-9.16476200;1.57593900;-18.14382000
-9.16567600;1.58528100;-18.13948000
