take start: 1579267927308
UserId;Timestamp;Condition;Task;T1Start;T1End;T2Start;T2End;FillValue;PressureValue
8;1579267927309;Verbal;Oel;1579267847689;1579267927305;1579267917742;1579267923491;53.99975;-1
