take start: 1579773023936
UserId;Timestamp;Condition;Task;T1Start;T1End;T2Start;T2End;FillValue;PressureValue
28;1579773023938;Shared_View;Oel;1579773005707;1579773023934;1579773011937;1579773018743;53.99975;-1
