take start: 1579797429151
UserId;Timestamp;Condition;Task;T1Start;T1End;T2Start;T2End;FillValue;PressureValue
11;1579797429152;Verbal;Drehen;1579797266741;1579797429149;1579797341269;1579797426668;-1;0.5005476
