take start: 1579616423884
UserId;Timestamp;Condition;Task;T1Start;T1End;T2Start;T2End;FillValue;PressureValue
26;1579616423885;Shared_View;Oel;1579616408408;1579616423882;1579616411820;1579616420844;53.89975;-1
