take start: 1579617561991
UserId;Timestamp;Condition;Task;T1Start;T1End;T2Start;T2End;FillValue;PressureValue
26;1579617561993;Shared_View;Drehen;1579617523980;1579617561988;1579617526819;1579617559120;-1;0.5001191
