Position at the beginning of painting: (-8.9, 1.3, -17.9) Rotation at the beginning of painting: (0.0, -1.0, 0.2, -0.1)
-8.69505400;1.28508200;-18.48089000
-8.68753200;1.28458800;-18.47713000
-8.69664300;1.28380600;-18.48239000
-8.70012200;1.29164400;-18.48078000
-8.69402400;1.29555000;-18.47670000
-8.69319200;1.30366600;-18.47447000
-8.69488600;1.31303100;-18.47226000
-8.69446900;1.32245500;-18.47124000
-8.69696500;1.33294100;-18.47124000
-8.69817800;1.34184400;-18.47048000
-8.69967300;1.35257300;-18.46957000
-8.70009800;1.36242900;-18.46954000
-8.70458000;1.37027000;-18.47067000
-8.70166000;1.37878700;-18.46913000
-8.70367100;1.38939500;-18.46859000
-8.70695200;1.39883900;-18.47067000
-8.70817200;1.40857300;-18.47046000
-8.70858300;1.41747600;-18.47049000
-8.70950900;1.42699800;-18.47033000
-8.71184300;1.43518600;-18.46976000
-8.71198000;1.44354000;-18.46801000
-8.71252400;1.45248000;-18.46609000
-8.71349000;1.46293300;-18.46604000
-8.71761100;1.47026100;-18.46728000
-8.71868300;1.47981500;-18.46551000
-8.71984400;1.48995400;-18.46294000
-8.72120600;1.49788800;-18.46199000
-8.72539000;1.50540100;-18.46287000
-8.73173700;1.51406800;-18.46343000
-8.73411800;1.52392700;-18.46089000
-8.73564700;1.53346400;-18.45794000
-8.73972700;1.54128700;-18.45767000
-8.74369400;1.54857000;-18.45774000
-8.74756300;1.55642300;-18.45688000
-8.75070900;1.56482300;-18.45474000
-8.75488700;1.57330100;-18.45262000
-8.75852500;1.58102900;-18.45072000
-8.76286900;1.58797700;-18.44940000
-8.76754200;1.59513000;-18.44785000
-8.77464600;1.60340200;-18.44557000
-8.77976500;1.61159400;-18.44218000
-8.78267100;1.61920400;-18.43845000
-8.79004100;1.62905200;-18.43502000
-8.79643600;1.63592500;-18.43225000
-8.80240700;1.64219600;-18.42920000
-8.80708800;1.64816800;-18.42558000
-8.81221900;1.65406900;-18.42154000
-8.81948500;1.65989000;-18.41742000
-8.82668300;1.66425300;-18.41400000
-8.83332100;1.66841600;-18.41057000
-8.84280700;1.67277600;-18.40691000
-8.85080500;1.67461200;-18.40469000
-8.86149900;1.67401000;-18.40575000
-8.87011700;1.67409400;-18.40508000
-8.88043400;1.67610800;-18.40093000
-8.88984800;1.67681100;-18.39821000
-8.89770400;1.67531600;-18.39871000
-8.90677000;1.67464200;-18.39841000
-8.91825700;1.67521700;-18.39537000
-8.92906600;1.67364400;-18.39452000
-8.93889100;1.66761000;-18.39750000
-8.95086300;1.66421700;-18.39637000
-8.95905500;1.66374700;-18.39355000
-8.97014000;1.66178900;-18.39064000
-8.97799400;1.65459400;-18.39277000
-8.98473300;1.64843700;-18.39264000
-8.98972800;1.63921700;-18.39422000
-8.99400900;1.62966300;-18.39491000
-9.00139000;1.62054500;-18.39442000
-9.00397700;1.61230100;-18.39621000
-9.00357000;1.60355700;-18.39842000
-9.00617000;1.59411900;-18.40139000
-9.00925400;1.58345500;-18.40497000
-9.01236800;1.57315600;-18.40425000
-9.01496400;1.56048000;-18.40515000
-9.01430900;1.54792000;-18.40996000
-9.01282400;1.53730500;-18.41263000
-9.01577000;1.52662900;-18.41392000
-9.01789800;1.51515000;-18.41558000
-9.01526700;1.50358300;-18.41772000
-9.01429500;1.49250500;-18.41922000
-9.01322600;1.47880800;-18.42260000
-9.01317100;1.47068100;-18.42528000
-9.01076300;1.45595500;-18.42847000
-9.00979900;1.44350100;-18.42989000
-9.01556500;1.43328200;-18.42999000
-9.02019500;1.42298000;-18.43008000
-9.01671500;1.41078900;-18.43133000
-9.01394700;1.39652300;-18.43351000
-9.01636200;1.38154100;-18.43654000
-9.01861500;1.36960600;-18.43773000
-9.02174800;1.36055000;-18.43657000
-9.02463700;1.35133000;-18.43642000
-9.02653800;1.34127000;-18.43745000
-9.02810700;1.33006300;-18.43956000
-9.03479100;1.32215900;-18.44035000
-9.04268900;1.31786200;-18.43855000
-9.05299700;1.31521600;-18.43541000
-9.06209700;1.30881700;-18.43562000
-9.07145300;1.30458300;-18.43533000
-9.08163100;1.30542400;-18.43254000
-9.09223200;1.30872000;-18.42815000
-9.10393000;1.31148100;-18.42360000
-9.11917100;1.30853400;-18.42195000
-9.13394100;1.30626100;-18.42018000
-9.14662200;1.31005300;-18.41543000
-9.15749500;1.31524900;-18.40997000
-9.17230500;1.31799800;-18.40479000
-9.18048000;1.31715600;-18.40319000
-9.19390300;1.31631600;-18.40052000
-9.20642900;1.31875300;-18.39634000
-9.21853700;1.32167600;-18.39166000
-9.23009000;1.32173800;-18.38810000
-9.24143000;1.31651000;-18.38706000
-9.25029600;1.31463100;-18.38517000
-9.25822000;1.31776700;-18.38088000
-9.26548600;1.32119300;-18.37649000
-9.27644000;1.32061500;-18.37357000
-9.27875800;1.33085800;-18.36893000
-9.28083300;1.33868900;-18.36553000
-9.28416200;1.34612300;-18.36253000
-9.28568300;1.35600800;-18.35965000
-9.28558500;1.36558600;-18.35838000
-9.28517500;1.37628800;-18.35690000
-9.28882700;1.38928500;-18.35254000
-9.29131500;1.40401600;-18.34789000
-9.29246300;1.41566600;-18.34628000
-9.29107700;1.42665400;-18.34680000
-9.29125000;1.43986700;-18.34505000
-9.29151200;1.45527000;-18.34121000
-9.29082600;1.46981900;-18.33850000
-9.28939300;1.48262300;-18.33807000
-9.28811600;1.49662700;-18.33655000
-9.28756300;1.51198000;-18.33289000
-9.28607800;1.51971600;-18.33133000
-9.28178400;1.53441700;-18.32922000
-9.27848400;1.54861700;-18.32704000
-9.27489300;1.56254600;-18.32465000
-9.27262100;1.57605400;-18.32149000
-9.26919600;1.59088400;-18.31637000
-9.26373300;1.60469500;-18.31270000
-9.25892300;1.61532400;-18.31172000
-9.25668800;1.62711300;-18.30774000
-9.25414700;1.64035700;-18.30201000
-9.25217200;1.65109700;-18.29857000
-9.25033400;1.66014900;-18.29636000
-9.24693700;1.66922800;-18.29460000
-9.24643400;1.67813800;-18.29105000
-9.24759900;1.68766600;-18.28480000
-9.24720600;1.69779900;-18.28162000
-9.24824100;1.70639300;-18.27843000
-9.25209300;1.71321700;-18.27486000
-9.25852400;1.71788200;-18.27224000
-9.26398400;1.72227400;-18.26746000
-9.27241200;1.72629800;-18.26226000
-9.28033400;1.72718000;-18.25999000
-9.28758500;1.72971000;-18.25514000
-9.29571500;1.73214600;-18.24911000
-9.30361600;1.73377900;-18.24417000
-9.31240100;1.73539300;-18.23785000
-9.32051500;1.73750100;-18.23135000
-9.33038000;1.73889500;-18.22439000
-9.34021200;1.74000000;-18.21693000
-9.34913700;1.74013100;-18.21141000
-9.35777500;1.74037200;-18.20598000
-9.36747600;1.73966100;-18.20046000
-9.37838000;1.73848300;-18.19404000
-9.38582600;1.73934300;-18.18704000
-9.39305700;1.73975900;-18.18013000
-9.40040600;1.73908700;-18.17424000
-9.40864600;1.73814400;-18.16864000
-9.41608900;1.73780000;-18.16308000
-9.42300000;1.73731400;-18.15813000
-9.43026300;1.73616500;-18.15362000
-9.43660400;1.73511600;-18.14866000
-9.44261400;1.73492700;-18.14218000
-9.45053000;1.73323600;-18.13742000
-9.45809700;1.73024400;-18.13469000
-9.46589000;1.72659800;-18.13130000
