take start: 1579800354139
UserId;Timestamp;Condition;Task;T1Start;T1End;T2Start;T2End;FillValue;PressureValue
29;1579800354141;Shared_View;Drehen;1579800324273;1579800354136;1579800329302;1579800349613;-1;0.5476713
