take start: 1579187625538
UserId;Timestamp;Condition;Task;T1Start;T1End;T2Start;T2End;FillValue;PressureValue
5;1579187625539;Verbal;Drehen;1579187584619;1579187625535;1579187585200;1579187619367;-1;0.2954265
