take start: 1579189117829
UserId;Timestamp;Condition;Task;T1Start;T1End;T2Start;T2End;FillValue;PressureValue
6;1579189117830;Verbal;Drehen;1579189046867;1579189117827;1579189068504;1579189113981;-1;0
