take start: 1579269627336
UserId;Timestamp;Condition;Task;T1Start;T1End;T2Start;T2End;FillValue;PressureValue
8;1579269627338;Verbal;Drehen;1579269521914;1579269627333;1579269595387;1579269625886;-1;0.4666876
