take start: 1579029318959
UserId;Timestamp;Condition;Task;T1Start;T1End;T2Start;T2End;FillValue;PressureValue
2;1579029318960;Verbal;Brush;1579029234345;1579029318954;1579029288131;1579029309110;-1;-1
