take start: 1579198634768
UserId;Timestamp;Condition;Task;T1Start;T1End;T2Start;T2End;FillValue;PressureValue
7;1579198634769;Verbal;Oel;1579198560018;1579198634765;1579198619245;1579198632362;53.29976;-1
