take start: 1535025727937,,,,
User_Id,Timestamp_Start,Timestamp_Stop,Collision,Feedback
16,1535026107021,1535026381168,Col_on,FB_on
16,1535027180654,1535027494581,Col_off,FB_off
16,1535028047220,1535028357167,Col_on,FB_off
16,1535028659513,1535029045217,Col_off,FB_on
