take start: 1533201983572,,,,
User_Id,Timestamp_Start,Timestamp_Stop,Collision,Feedback
2,1533202222867,1533202571735,Col_off,FB_on
2,1533203493941,1533203797593,Col_off,FB_off
2,1533204261603,1533204539689,Col_on,FB_off
2,1533205092664,1533205317015,Col_on,FB_on
