take start: 1539856134379,,,,
User_Id,Timestamp_Start,Timestamp_Stop,Collision,Feedback
24,1539856325753,1539856683030,Col_on,FB_off
24,1539857570027,1539857868098,Col_on,FB_on
24,1539858463035,1539858707002,Col_off,FB_off
24,1539859160795,1539859435026,Col_off,FB_on
