take start: 1535013284403,,,,
User_Id,Timestamp_Start,Timestamp_Stop,Collision,Feedback
15,1535013528785,1535013998924,Col_on,FB_on
15,1535016425462,1535016812822,Col_off,FB_off
15,1535017633004,1535017954012,Col_off,FB_on
15,1535018485192,1535018778011,Col_on,FB_off
