take start: 1534320046028,,,,
User_Id,Timestamp_Start,Timestamp_Stop,Collision,Feedback
11,1534320286297,1534320720787,Col_off,FB_off
11,1534321520981,1534321897787,Col_on,FB_off
11,1534322405978,1534322749664,Col_off,FB_on
11,1534323599391,1534323935269,Col_on,FB_on
