take start: 1533195656954,,,,
User_Id,Timestamp_Start,Timestamp_Stop,Collision,Feedback
1,1533196413628,1533196811124,Col_off,FB_on
1,1533197558007,1533198185511,Col_off,FB_off
1,1533199242434,1533199788762,Col_on,FB_on
1,1533200233312,1533200722837,Col_on,FB_off
